onset	duration	response_time	vS	vL	dS	dL	dDiff	choice	no_resp	k	SV_SS	SV_LL	SV_sum	SV_diff	SV_chosen	SV_unchosen	SV_chosen_minus_unchosen_abs
190.722	1.427	1.427	22.23	22.45	0	30	30	7	0	0.001594722	22.23	21.4249927799	43.6549927799	0.805007220079	22.23	21.4249927799	0.805007220079
202.763	1.053	1.05	6.47	8.09	0	14	14	8	0	0.001594722	6.47	7.91332622408	14.3833262241	1.44332622408	7.91332622408	6.47	1.44332622408
214.805	1.392	1.392	16.28	24.42	0	14	14	8	0	0.001594722	16.28	23.8867028915	40.1667028915	7.60670289148	23.8867028915	16.28	7.60670289148
226.846	1.783	1.783	9.84	10.82	30	42	12	8	0	0.001594722	9.39073180198	10.1407870775	19.5315188795	0.750055275529	10.1407870775	9.39073180198	0.750055275529
238.887	1.374	1.374	14.84	20.03	0	30	30	8	0	0.001594722	14.84	19.1154835359	33.9554835359	4.27548353594	19.1154835359	14.84	4.27548353594
250.912	1.381	1.381	16.95	17.8	0	30	30	8	0	0.001594722	16.95	16.9872993979	33.9372993979	0.037299397888	16.9872993979	16.95	0.037299397888
262.97	1.603	1.602	30.0	30.3	0	14	14	7	0	0.001594722	30.0	29.6382922855	59.6382922855	0.361707714502	30.0	29.6382922855	0.361707714502
275.028	1.912	1.912	20.96	22.01	0	14	14	7	0	0.001594722	20.96	21.5293337691	42.4893337691	0.569333769103	20.96	21.5293337691	0.569333769103
287.07	1.729	1.727	10.28	11.31	14	30	16	8	0	0.001594722	10.0554998249	10.7936155163	20.8491153412	0.738115691384	10.7936155163	10.0554998249	0.738115691384
299.111	1.869	1.869	23.82	24.53	14	30	16	8	0	0.001594722	23.2998060145	23.4100255186	46.7098315331	0.11021950401	23.4100255186	23.2998060145	0.11021950401
311.169	1.787	1.787	19.74	22.7	30	42	12	8	0	0.001594722	18.8387241637	21.2750338872	40.1137580509	2.43630972347	21.2750338872	18.8387241637	2.43630972347
323.21	1.546	1.546	12.61	12.74	14	30	16	7	0	0.001594722	12.3346160304	12.1583255241	24.4929415545	0.176290506261	12.3346160304	12.1583255241	0.176290506261
335.252	1.298	1.296	28.15	30.96	0	14	14	8	0	0.001594722	28.15	30.2838788501	58.4338788501	2.13387885013	30.2838788501	28.15	2.13387885013
347.293	1.647	1.646	16.48	17.3	14	30	16	8	0	0.001594722	16.1201008866	16.5101280665	32.6302289531	0.390027179853	16.5101280665	16.1201008866	0.390027179853
359.351	1.933	1.932	12.4	12.77	30	42	12	7	0	0.001594722	11.8338490188	11.9683780942	23.802227113	0.134529075495	11.8338490188	11.9683780942	0.134529075495
371.392	1.947	1.947	5.93	6.11	0	14	14	8	0	0.001594722	5.93	5.97656653018	11.9065665302	0.0465665301781	5.97656653018	5.93	0.0465665301781
383.434	2.3	2.297	17.45	21.81	14	42	28	8	0	0.001594722	17.0689175044	20.4409026026	37.509820107	3.37198509827	20.4409026026	17.0689175044	3.37198509827
395.475	1.56	1.56	23.1	23.33	30	42	12	7	0	0.001594722	22.0453155107	21.8654863695	43.9108018803	0.179829141218	22.0453155107	21.8654863695	0.179829141218
407.516	1.279	1.279	16.95	19.49	14	30	16	8	0	0.001594722	16.5798367736	18.600138498	35.1799752716	2.02030172445	18.600138498	16.5798367736	2.02030172445
419.558	1.399	1.397	22.37	33.56	0	30	30	8	0	0.001594722	22.37	32.0277397637	54.3977397637	9.65773976366	32.0277397637	22.37	9.65773976366
431.599	1.572	1.571	13.7	15.76	14	42	28	8	0	0.001594722	13.4008120235	14.7706843199	28.1714963434	1.36987229644	14.7706843199	13.4008120235	1.36987229644
443.657	1.458	1.457	18.89	23.61	14	30	16	8	0	0.001594722	18.477470009	22.5320302688	41.0095002778	4.05456025976	22.5320302688	18.477470009	4.05456025976
455.682	1.832	1.832	26.56	27.36	14	42	28	7	0	0.001594722	25.9799684192	25.6425078041	51.6224762234	0.337460615113	25.9799684192	25.6425078041	0.337460615113
467.723	1.327	1.327	15.01	20.26	14	42	28	8	0	0.001594722	14.6822035381	18.9882020509	33.670405589	4.30599851273	18.9882020509	14.6822035381	4.30599851273
479.765	1.709	1.71	12.1	18.15	14	30	16	8	0	0.001594722	11.835753685	17.3213193299	29.1570730148	5.4855656449	17.3213193299	11.835753685	5.4855656449
491.789	1.765	1.765	29.96	40.45	30	42	12	8	0	0.001594722	28.5921061776	37.9107982703	66.5029044479	9.31869209278	37.9107982703	28.5921061776	9.31869209278
503.831	1.509	1.507	9.49	11.86	0	30	30	8	0	0.001594722	9.49	11.3185039808	20.8085039808	1.82850398084	11.3185039808	9.49	1.82850398084
